1	A	AGRICULTURE, FORESTRY AND FISHING	 
2	01	Crop and animal production, hunting and related service activities	 
3	01.1	Growing of non-perennial crops	 
4	01.11	Growing of cereals (except rice), leguminous crops and oil seeds	0111
5	01.11.0	Growing of cereals (except rice), leguminous crops and oil seeds	
6	01.12	Growing of rice	0112
7	01.12.0	Growing of rice	
8	01.13	Growing of vegetables and melons, roots and tubers	0113
9	01.13.1	Growing of vegetables and melons	
10	01.13.2	Growing of potatoes and other roots and tubers	
11	01.14	Growing of sugar cane	0114
12	01.14.0	Growing of sugar cane	
13	01.15	Growing of tobacco	0115
14	01.15.0	Growing of tobacco	
15	01.16	Growing of fibre crops	0116
16	01.16.0	Growing of fibre crops	
17	01.19	Growing of other non-perennial crops	0119
18	01.19.1	Growing of ornamental plants for cutting	
19	01.19.2	Growing of flower seeds	
20	01.19.9	Growing of other non-perennial crops n.e.c.	
21	01.2	Growing of perennial crops	 
22	01.21	Growing of grapes	0121
23	01.21.0	Growing of grapes	
24	01.22	Growing of tropical and subtropical fruits	0122
25	01.22.0	Growing of tropical and subtropical fruits	
26	01.23	Growing of citrus fruits	0123
27	01.23.0	Growing of citrus fruits	
28	01.24	Growing of pome fruits and stone fruits	0124
29	01.24.0	Growing of pome fruits and stone fruits	
30	01.25	Growing of other tree and bush fruits and nuts	0125
31	01.25.1	Growing of strawberries	
32	01.25.9	Growing of other tree and bush fruits (except strawberries) and nuts	
33	01.26	Growing of oleaginous fruits	0126
34	01.26.0	Growing of oleaginous fruits	
35	01.27	Growing of beverage crops	0127
36	01.27.0	Growing of beverage crops	
37	01.28	Growing of spices, aromatic, drug and pharmaceutical crops	0128
38	01.28.0	Growing of spices, aromatic, drug and pharmaceutical crops	
39	01.29	Growing of other perennial crops	0129
40	01.29.0	Growing of other perennial crops	
41	01.3	Plant propagation	 
42	01.30	Plant propagation	0130
43	01.30.1	Growing of indoor and outdoor plants	
44	01.30.2	Operation of tree nurseries	
45	01.4	Animal production	 
46	01.41	Raising of dairy cattle	0141*
47	01.41.0	Raising of dairy cattle	
48	01.42	Raising of other cattle and buffaloes	0141*
49	01.42.0	Raising of other cattle and buffaloes	
50	01.43	Raising of horses and other equines	0142
51	01.43.0	Raising of horses and other equines	
52	01.44	Raising of camels and camelids	0143
53	01.44.0	Raising of camels and camelids	
54	01.45	Raising of sheep and goats	0144
55	01.45.0	Raising of sheep and goats	
56	01.46	Raising of swine/pigs	0145
57	01.46.0	Raising of swine/pigs	
58	01.47	Raising of poultry	0146
59	01.47.1	Raising of layers to produce eggs for consumption	
60	01.47.2	Operation of poultry hatcheries	
61	01.47.9	Raising of other productive poultry	
62	01.49	Raising of other animals	0149
63	01.49.0	Raising of other animals	
64	01.5	Mixed farming	 
65	01.50	Mixed farming	0150
66	01.50.0	Mixed farming	
67	01.6	Support activities to agriculture and post-harvest crop activities	 
68	01.61	Support activities for crop production	0161
69	01.61.0	Support activities for crop production	
70	01.62	Support activities for animal production	0162
71	01.62.0	Support activities for animal production	
72	01.63	Post-harvest crop activities	0163
73	01.63.0	Post-harvest crop activities	
74	01.64	Seed processing for propagation	0164
75	01.64.0	Seed processing for propagation	
76	01.7	Hunting, trapping and related service activities	 
77	01.70	Hunting, trapping and related service activities	0170
78	01.70.0	Hunting, trapping and related service activities	
79	02	Forestry and logging	 
80	02.1	Silviculture and other forestry activities	 
81	02.10	Silviculture and other forestry activities	0210
82	02.10.0	Silviculture and other forestry activities	
83	02.2	Logging	 
84	02.20	Logging	0220
85	02.20.0	Logging	
86	02.3	Gathering of wild growing non-wood products	 
87	02.30	Gathering of wild growing non-wood products	0230
88	02.30.0	Gathering of wild growing non-wood products	
89	02.4	Support services to forestry	 
90	02.40	Support services to forestry	0240
91	02.40.0	Support services to forestry	
92	03	Fishing and aquaculture	 
93	03.1	Fishing	 
94	03.11	Marine fishing	0311
95	03.11.0	Marine fishing	
96	03.12	Freshwater fishing	0312
97	03.12.0	Freshwater fishing	
98	03.2	Aquaculture	 
99	03.21	Marine aquaculture	0321
100	03.21.0	Marine aquaculture	
101	03.22	Freshwater aquaculture	0322
102	03.22.0	Freshwater aquaculture	
103	B	MINING AND QUARRYING	 
104	05	Mining of coal and lignite	 
105	05.1	Mining of hard coal	 
106	05.10	Mining of hard coal	0510
107	05.10.0	Mining of hard coal	
108	05.2	Mining of lignite	 
109	05.20	Mining of lignite	0520
110	05.20.0	Mining of lignite	
111	06	Extraction of crude petroleum and natural gas	 
112	06.1	Extraction of crude petroleum	 
113	06.10	Extraction of crude petroleum	0610
114	06.10.0	Extraction of crude petroleum	
115	06.2	Extraction of natural gas	 
116	06.20	Extraction of natural gas	0620
117	06.20.0	Extraction of natural gas	
118	07	Mining of metal ores	 
119	07.1	Mining of iron ores	 
120	07.10	Mining of iron ores	0710
121	07.10.0	Mining of iron ores	
122	07.2	Mining of non-ferrous metal ores	 
123	07.21	Mining of uranium and thorium ores	0721
124	07.21.0	Mining of uranium and thorium ores	
125	07.29	Mining of other non-ferrous metal ores	0729
126	07.29.0	Mining of other non-ferrous metal ores	
127	08	Other mining and quarrying	 
128	08.1	Quarrying of stone, sand and clay	 
129	08.11	Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate	0810*
130	08.11.0	Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate	
131	08.12	Operation of gravel and sand pits; mining of clays and kaolin	0810*
132	08.12.0	Operation of gravel and sand pits; mining of clays and kaolin	
133	08.9	Mining and quarrying n.e.c.	 
134	08.91	Mining of chemical and fertiliser minerals	0891
135	08.91.0	Mining of chemical and fertiliser minerals	
136	08.92	Extraction of peat	0892
137	08.92.0	Extraction of peat	
138	08.93	Extraction of salt	0893
139	08.93.0	Extraction of salt	
140	08.99	Other mining and quarrying n.e.c.	0899
141	08.99.0	Other mining and quarrying n.e.c.	
142	09	Mining support service activities	 
143	09.1	Support activities for petroleum and natural gas extraction	 
144	09.10	Support activities for petroleum and natural gas extraction	0910
145	09.10.0	Support activities for petroleum and natural gas extraction	
146	09.9	Support activities for other mining and quarrying	 
147	09.90	Support activities for other mining and quarrying	0990
148	09.90.0	Support activities for other mining and quarrying	
149	C	MANUFACTURING	 
150	10	Manufacture of food products	 
151	10.1	Processing and preserving of meat and production of meat products	 
152	10.11	Processing and preserving of meat	1010*
153	10.11.0	Processing and preserving of meat	
154	10.12	Processing and preserving of poultry meat	1010*
155	10.12.0	Processing and preserving of poultry meat	
156	10.13	Production of meat and poultry meat products	1010*
157	10.13.0	Production of meat and poultry meat products	
158	10.2	Processing and preserving of fish, crustaceans and molluscs	 
159	10.20	Processing and preserving of fish, crustaceans and molluscs	1020
160	10.20.0	Processing and preserving of fish, crustaceans and molluscs	
161	10.3	Processing and preserving of fruit and vegetables	 
162	10.31	Processing and preserving of potatoes	1030*
163	10.31.0	Processing and preserving of potatoes	
164	10.32	Manufacture of fruit and vegetable juice	1030*
165	10.32.0	Manufacture of fruit and vegetable juice	
166	10.39	Other processing and preserving of fruit and vegetables	1030*
167	10.39.0	Other processing and preserving of fruit and vegetables	
168	10.4	Manufacture of vegetable and animal oils and fats	 
169	10.41	Manufacture of oils and fats	1040*
170	10.41.0	Manufacture of oils and fats	
171	10.42	Manufacture of margarine and similar edible fats	1040*
172	10.42.0	Manufacture of margarine and similar edible fats	
173	10.5	Manufacture of dairy products	 
174	10.51	Operation of dairies and cheese making	1050*
175	10.51.0	Operation of dairies and cheese making	
176	10.52	Manufacture of ice cream	1050*
177	10.52.0	Manufacture of ice cream	
178	10.6	Manufacture of grain mill products, starches and starch products	 
179	10.61	Manufacture of grain mill products	1061
180	10.61.0	Manufacture of grain mill products	
181	10.62	Manufacture of starches and starch products	1062
182	10.62.0	Manufacture of starches and starch products	
183	10.7	Manufacture of bakery and farinaceous products	 
184	10.71	Manufacture of bread; manufacture of fresh pastry goods and cakes	1071*
185	10.71.0	Manufacture of bread; manufacture of fresh pastry goods and cakes	
186	10.72	Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes	1071*
187	10.72.0	Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes	
188	10.73	Manufacture of macaroni, noodles, couscous and similar farinaceous products	1074
189	10.73.0	Manufacture of macaroni, noodles, couscous and similar farinaceous products	
190	10.8	Manufacture of other food products	 
191	10.81	Manufacture of sugar	1072
192	10.81.0	Manufacture of sugar	
193	10.82	Manufacture of cocoa, chocolate and sugar confectionery	1073
194	10.82.0	Manufacture of cocoa, chocolate and sugar confectionery	
195	10.83	Processing of tea and coffee	1079*
196	10.83.0	Processing of tea and coffee	
197	10.84	Manufacture of condiments and seasonings	1079*
198	10.84.0	Manufacture of condiments and seasonings	
199	10.85	Manufacture of prepared meals and dishes	1075
200	10.85.0	Manufacture of prepared meals and dishes	
201	10.86	Manufacture of homogenised food preparations and dietetic food	1079*
202	10.86.0	Manufacture of homogenised food preparations and dietetic food	
203	10.89	Manufacture of other food products n.e.c.	1079*
204	10.89.0	Manufacture of other food products n.e.c.	
205	10.9	Manufacture of prepared animal feeds	 
206	10.91	Manufacture of prepared feeds for farm animals	1080*
207	10.91.0	Manufacture of prepared feeds for farm animals	
208	10.92	Manufacture of prepared pet foods	1080*
209	10.92.0	Manufacture of prepared pet foods	
210	11	Manufacture of beverages	 
211	11.0	Manufacture of beverages	 
212	11.01	Distilling, rectifying and blending of spirits	1101
213	11.01.0	Distilling, rectifying and blending of spirits	
214	11.02	Manufacture of wine from grape	1102*
215	11.02.0	Manufacture of wine from grape	
216	11.03	Manufacture of cider and other fruit wines	1102*
217	11.03.0	Manufacture of cider and other fruit wines	
218	11.04	Manufacture of other non-distilled fermented beverages	1102*
219	11.04.0	Manufacture of other non-distilled fermented beverages	
220	11.05	Manufacture of beer	1103*
221	11.05.0	Manufacture of beer	
222	11.06	Manufacture of malt	1103*
223	11.06.0	Manufacture of malt	
224	11.07	Manufacture of soft drinks; production of mineral waters and other bottled waters	1104
225	11.07.0	Manufacture of soft drinks; production of mineral waters and other bottled waters	
226	12	Manufacture of tobacco products	 
227	12.0	Manufacture of tobacco products	 
228	12.00	Manufacture of tobacco products	1200
229	12.00.0	Manufacture of tobacco products	
230	13	Manufacture of textiles	 
231	13.1	Preparation and spinning of textile fibres	 
232	13.10	Preparation and spinning of textile fibres	1311
233	13.10.0	Preparation and spinning of textile fibres	
234	13.2	Weaving of textiles	 
235	13.20	Weaving of textiles	1312
236	13.20.0	Weaving of textiles	
237	13.3	Finishing of textiles	 
238	13.30	Finishing of textiles	1313
239	13.30.0	Finishing of textiles	
240	13.9	Manufacture of other textiles	 
241	13.91	Manufacture of knitted and crocheted fabrics	1391
242	13.91.0	Manufacture of knitted and crocheted fabrics	
243	13.92	Manufacture of made-up textile articles, except apparel	1392
244	13.92.0	Manufacture of made-up textile articles, except apparel	
245	13.93	Manufacture of carpets and rugs	1393
246	13.93.0	Manufacture of carpets and rugs	
247	13.94	Manufacture of cordage, rope, twine and netting	1394
248	13.94.0	Manufacture of cordage, rope, twine and netting	
249	13.95	Manufacture of non-wovens and articles made from non-wovens, except apparel	1399*
250	13.95.0	Manufacture of non-wovens and articles made from non-wovens, except apparel	
251	13.96	Manufacture of other technical and industrial textiles	1399*
252	13.96.0	Manufacture of other technical and industrial textiles	
253	13.99	Manufacture of other textiles n.e.c.	1399*
254	13.99.0	Manufacture of other textiles n.e.c.	
255	14	Manufacture of wearing apparel	 
256	14.1	Manufacture of wearing apparel, except fur apparel	 
257	14.11	Manufacture of leather clothes	1410*
258	14.11.0	Manufacture of leather clothes	
259	14.12	Manufacture of workwear	1410*
260	14.12.0	Manufacture of workwear	
261	14.13	Manufacture of other outerwear	1410*
262	14.13.1	Manufacture of other outerwear made of woven fabrics for men and boys	
263	14.13.2	Manufacture of other outerwear made of woven fabrics for women and girls	
264	14.13.3	Manufacture of other outerwear made of knitted and crocheted fabrics	
265	14.14	Manufacture of underwear	1410*
266	14.14.1	Manufacture of underwear made of woven fabrics, except corsetry	
267	14.14.2	Manufacture of underwear made of knitted and crocheted fabrics, except corsetry	
268	14.14.3	Manufacture of corsetry made of woven, knitted or crocheted fabrics or lace	
269	14.19	Manufacture of other wearing apparel and accessories	1410*
270	14.19.0	Manufacture of other wearing apparel and accessories	
271	14.2	Manufacture of articles of fur	 
272	14.20	Manufacture of articles of fur	1420
273	14.20.0	Manufacture of articles of fur	
274	14.3	Manufacture of knitted and crocheted apparel	 
275	14.31	Manufacture of knitted and crocheted hosiery	1430*
276	14.31.0	Manufacture of knitted and crocheted hosiery	
277	14.39	Manufacture of other knitted and crocheted apparel	1430*
278	14.39.0	Manufacture of other knitted and crocheted apparel	
279	15	Manufacture of leather and related products	 
280	15.1	Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur	 
281	15.11	Tanning and dressing of leather; dressing and dyeing of fur	1511
282	15.11.0	Tanning and dressing of leather; dressing and dyeing of fur	
283	15.12	Manufacture of luggage, handbags and the like, saddlery and harness	1512
284	15.12.0	Manufacture of luggage, handbags and the like, saddlery and harness	
285	15.2	Manufacture of footwear	 
286	15.20	Manufacture of footwear	1520
287	15.20.0	Manufacture of footwear	
288	16	Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials	 
289	16.1	Sawmilling and planing of wood	 
290	16.10	Sawmilling and planing of wood	1610
291	16.10.0	Sawmilling and planing of wood	
292	16.2	Manufacture of products of wood, cork, straw and plaiting materials	 
293	16.21	Manufacture of veneer sheets and wood-based panels	1621
294	16.21.0	Manufacture of veneer sheets and wood-based panels	
295	16.22	Manufacture of assembled parquet floors	1622*
296	16.22.0	Manufacture of assembled parquet floors	
297	16.23	Manufacture of other builders' carpentry and joinery	1622*
298	16.23.0	Manufacture of other builders' carpentry and joinery	
299	16.24	Manufacture of wooden containers	1623
300	16.24.0	Manufacture of wooden containers	
301	16.29	Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials	1629
302	16.29.0	Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials	
303	17	Manufacture of paper and paper products	 
304	17.1	Manufacture of pulp, paper and paperboard	 
305	17.11	Manufacture of pulp	1701*
306	17.11.0	Manufacture of pulp	
307	17.12	Manufacture of paper and paperboard	1701*
308	17.12.0	Manufacture of paper and paperboard	
309	17.2	Manufacture of articles of paper and paperboard 	 
310	17.21	Manufacture of corrugated paper and paperboard and of containers of paper and paperboard	1702
311	17.21.0	Manufacture of corrugated paper and paperboard and of containers of paper and paperboard	
312	17.22	Manufacture of household and sanitary goods and of toilet requisites	1709*
313	17.22.0	Manufacture of household and sanitary goods and of toilet requisites	
314	17.23	Manufacture of paper stationery	1709*
315	17.23.0	Manufacture of paper stationery	
316	17.24	Manufacture of wallpaper	1709*
317	17.24.0	Manufacture of wallpaper	
318	17.29	Manufacture of other articles of paper and paperboard	1709*
319	17.29.0	Manufacture of other articles of paper and paperboard	
320	18	Printing and reproduction of recorded media	 
321	18.1	Printing and service activities related to printing	 
322	18.11	Printing of newspapers	1811*
323	18.11.0	Printing of newspapers	
324	18.12	Other printing	1811*
325	18.12.0	Other printing	
326	18.13	Pre-press and pre-media services	1812*
327	18.13.0	Pre-press and pre-media services	
328	18.14	Binding and related services	1812*
329	18.14.0	Binding and related services	
330	18.2	Reproduction of recorded media	 
331	18.20	Reproduction of recorded media	1820
332	18.20.0	Reproduction of recorded media	
333	19	Manufacture of coke and refined petroleum products	 
334	19.1	Manufacture of coke oven products	 
335	19.10	Manufacture of coke oven products	1910
336	19.10.0	Manufacture of coke oven products	
337	19.2	Manufacture of refined petroleum products	 
338	19.20	Manufacture of refined petroleum products	1920
339	19.20.0	Manufacture of refined petroleum products	
340	20	Manufacture of chemicals and chemical products	 
341	20.1	Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms	 
342	20.11	Manufacture of industrial gases	2011*
343	20.11.0	Manufacture of industrial gases	
344	20.12	Manufacture of dyes and pigments	2011*
345	20.12.0	Manufacture of dyes and pigments	
346	20.13	Manufacture of other inorganic basic chemicals	2011*
347	20.13.0	Manufacture of other inorganic basic chemicals	
348	20.14	Manufacture of other organic basic chemicals	2011*
349	20.14.0	Manufacture of other organic basic chemicals	
350	20.15	Manufacture of fertilisers and nitrogen compounds	2012
351	20.15.0	Manufacture of fertilisers and nitrogen compounds	
352	20.16	Manufacture of plastics in primary forms	2013*
353	20.16.0	Manufacture of plastics in primary forms	
354	20.17	Manufacture of synthetic rubber in primary forms	2013*
355	20.17.0	Manufacture of synthetic rubber in primary forms	
356	20.2	Manufacture of pesticides and other agrochemical products	 
357	20.20	Manufacture of pesticides and other agrochemical products	2021
358	20.20.0	Manufacture of pesticides and other agrochemical products	
359	20.3	Manufacture of paints, varnishes and similar coatings, printing ink and mastics	 
360	20.30	Manufacture of paints, varnishes and similar coatings, printing ink and mastics	2022
361	20.30.0	Manufacture of paints, varnishes and similar coatings, printing ink and mastics	
362	20.4	Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations	 
363	20.41	Manufacture of soap and detergents, cleaning and polishing preparations	2023*
364	20.41.0	Manufacture of soap and detergents, cleaning and polishing preparations	
365	20.42	Manufacture of perfumes and toilet preparations	2023*
366	20.42.0	Manufacture of perfumes and toilet preparations	
367	20.5	Manufacture of other chemical products	 
368	20.51	Manufacture of explosives	2029*
369	20.51.0	Manufacture of explosives	
370	20.52	Manufacture of glues	2029*
371	20.52.0	Manufacture of glues	
372	20.53	Manufacture of essential oils	2029*
373	20.53.0	Manufacture of essential oils	
374	20.59	Manufacture of other chemical products n.e.c.	2029*
375	20.59.0	Manufacture of other chemical products n.e.c.	
376	20.6	Manufacture of man-made fibres	 
377	20.60	Manufacture of man-made fibres	2030
378	20.60.0	Manufacture of man-made fibres	
379	21	Manufacture of basic pharmaceutical products and pharmaceutical preparations	 
380	21.1	Manufacture of basic pharmaceutical products	 
381	21.10	Manufacture of basic pharmaceutical products	2100*
382	21.10.0	Manufacture of basic pharmaceutical products	
383	21.2	Manufacture of pharmaceutical preparations	 
384	21.20	Manufacture of pharmaceutical preparations	2100*
385	21.20.0	Manufacture of pharmaceutical preparations	
386	22	Manufacture of rubber and plastic products	 
387	22.1	Manufacture of rubber products	 
388	22.11	Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres	2211
389	22.11.0	Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres	
390	22.19	Manufacture of other rubber products	2219
391	22.19.0	Manufacture of other rubber products	
392	22.2	Manufacture of plastics products	 
393	22.21	Manufacture of plastic plates, sheets, tubes and profiles	2220*
394	22.21.0	Manufacture of plastic plates, sheets, tubes and profiles	
395	22.22	Manufacture of plastic packing goods	2220*
396	22.22.0	Manufacture of plastic packing goods	
397	22.23	Manufacture of builders’ ware of plastic	2220*
398	22.23.0	Manufacture of builders’ ware of plastic	
399	22.29	Manufacture of other plastic products	2220*
400	22.29.0	Manufacture of other plastic products	
401	23	Manufacture of other non-metallic mineral products	 
402	23.1	Manufacture of glass and glass products	 
403	23.11	Manufacture of flat glass	2310*
404	23.11.0	Manufacture of flat glass	
405	23.12	Shaping and processing of flat glass	2310*
406	23.12.0	Shaping and processing of flat glass	
407	23.13	Manufacture of hollow glass	2310*
408	23.13.0	Manufacture of hollow glass	
409	23.14	Manufacture of glass fibres	2310*
410	23.14.0	Manufacture of glass fibres	
411	23.19	Manufacture and processing of other glass, including technical glassware	2310*
412	23.19.0	Manufacture and processing of other glass, including technical glassware	
413	23.2	Manufacture of refractory products	 
414	23.20	Manufacture of refractory products	2391
415	23.20.0	Manufacture of refractory products	
416	23.3	Manufacture of clay building materials	 
417	23.31	Manufacture of ceramic tiles and flags	2392*
418	23.31.0	Manufacture of ceramic tiles and flags	
419	23.32	Manufacture of bricks, tiles and construction products, in baked clay	2392*
420	23.32.0	Manufacture of bricks, tiles and construction products, in baked clay	
421	23.4	Manufacture of other porcelain and ceramic products	 
422	23.41	Manufacture of ceramic household and ornamental articles	2393*
423	23.41.0	Manufacture of ceramic household and ornamental articles	
424	23.42	Manufacture of ceramic sanitary fixtures	2393*
425	23.42.0	Manufacture of ceramic sanitary fixtures	
426	23.43	Manufacture of ceramic insulators and insulating fittings	2393*
427	23.43.0	Manufacture of ceramic insulators and insulating fittings	
428	23.44	Manufacture of other technical ceramic products	2393*
429	23.44.0	Manufacture of other technical ceramic products	
430	23.49	Manufacture of other ceramic products	2393*
431	23.49.0	Manufacture of other ceramic products	
432	23.5	Manufacture of cement, lime and plaster	 
433	23.51	Manufacture of cement	2394*
434	23.51.0	Manufacture of cement	
435	23.52	Manufacture of lime and plaster	2394*
436	23.52.0	Manufacture of lime and plaster	
437	23.6	Manufacture of articles of concrete, cement and plaster	 
438	23.61	Manufacture of concrete products for construction purposes	2395*
439	23.61.0	Manufacture of concrete products for construction purposes	
440	23.62	Manufacture of plaster products for construction purposes	2395*
441	23.62.0	Manufacture of plaster products for construction purposes	
442	23.63	Manufacture of ready-mixed concrete	2395*
443	23.63.0	Manufacture of ready-mixed concrete	
444	23.64	Manufacture of mortars	2395*
445	23.64.0	Manufacture of mortars	
446	23.65	Manufacture of fibre cement	2395*
447	23.65.0	Manufacture of fibre cement	
448	23.69	Manufacture of other articles of concrete, plaster and cement	2395*
449	23.69.0	Manufacture of other articles of concrete, plaster and cement	
450	23.7	Cutting, shaping and finishing of stone	 
451	23.70	Cutting, shaping and finishing of stone	2396
452	23.70.0	Cutting, shaping and finishing of stone	
453	23.9	Manufacture of abrasive products and non-metallic mineral products n.e.c.	 
454	23.91	Production of abrasive products	2399*
455	23.91.0	Production of abrasive products	
456	23.99	Manufacture of other non-metallic mineral products n.e.c.	2399*
457	23.99.0	Manufacture of other non-metallic mineral products n.e.c.	
458	24	Manufacture of basic metals	 
459	24.1	Manufacture of basic iron and steel and of ferro-alloys	 
460	24.10	Manufacture of basic iron and steel and of ferro-alloys 	2410*
461	24.10.0	Manufacture of basic iron and steel and of ferro-alloys 	
462	24.2	Manufacture of tubes, pipes, hollow profiles and related fittings, of steel	 
463	24.20	Manufacture of tubes, pipes, hollow profiles and related fittings, of steel	2410*
464	24.20.1	Manufacture of steel tubes, except precision steel tubes	
465	24.20.2	Manufacture of precision steel tubes	
466	24.20.3	Manufacture of steel tube fittings	
467	24.3	Manufacture of other products of first processing of steel	 
468	24.31	Cold drawing of bars	2410*
469	24.31.0	Cold drawing of bars	
470	24.32	Cold rolling of narrow strip	2410*
471	24.32.0	Cold rolling of narrow strip	
472	24.33	Cold forming or folding	2410*
473	24.33.0	Cold forming or folding	
474	24.34	Cold drawing of wire	2410*
475	24.34.0	Cold drawing of wire	
476	24.4	Manufacture of basic precious and other non-ferrous metals	 
477	24.41	Precious metals production	2420*
478	24.41.0	Precious metals production	
479	24.42	Aluminium production	2420*
480	24.42.0	Aluminium production	
481	24.43	Lead, zinc and tin production	2420*
482	24.43.0	Lead, zinc and tin production	
483	24.44	Copper production	2420*
484	24.44.0	Copper production	
485	24.45	Other non-ferrous metal production	2420*
486	24.45.0	Other non-ferrous metal production	
487	24.46	Processing of nuclear fuel 	2420*
488	24.46.0	Processing of nuclear fuel 	
489	24.5	Casting of metals	 
490	24.51	Casting of iron	2431*
491	24.51.0	Casting of iron	
492	24.52	Casting of steel	2431*
493	24.52.0	Casting of steel	
494	24.53	Casting of light metals	2432*
495	24.53.0	Casting of light metals	
496	24.54	Casting of other non-ferrous metals	2432*
497	24.54.0	Casting of other non-ferrous metals	
498	25	Manufacture of fabricated metal products, except machinery and equipment	 
499	25.1	Manufacture of structural metal products	 
500	25.11	Manufacture of metal structures and parts of structures	2511*
501	25.11.0	Manufacture of metal structures and parts of structures	
502	25.12	Manufacture of doors and windows of metal	2511*
503	25.12.0	Manufacture of doors and windows of metal	
504	25.2	Manufacture of tanks, reservoirs and containers of metal	 
505	25.21	Manufacture of central heating radiators and boilers	2512*
506	25.21.0	Manufacture of central heating radiators and boilers	
507	25.29	Manufacture of other tanks, reservoirs and containers of metal	2512*
508	25.29.0	Manufacture of other tanks, reservoirs and containers of metal	
509	25.3	Manufacture of steam generators, except central heating hot water boilers	 
510	25.30	Manufacture of steam generators, except central heating hot water boilers	2513
511	25.30.0	Manufacture of steam generators, except central heating hot water boilers	
512	25.4	Manufacture of weapons and ammunition	 
513	25.40	Manufacture of weapons and ammunition	2520
514	25.40.0	Manufacture of weapons and ammunition	
515	25.5	Forging, pressing, stamping and roll-forming of metal; powder metallurgy	 
516	25.50	Forging, pressing, stamping and roll-forming of metal; powder metallurgy	2591
517	25.50.1	Hammer forging	
518	25.50.2	Drop forging	
519	25.50.3	Cold extrusion	
520	25.50.4	Pressing, stamping and roll-forming	
521	25.50.5	Powder metallurgy	
522	25.6	Treatment and coating of metals; machining	 
523	25.61	Treatment and coating of metals	2592*
524	25.61.0	Treatment and coating of metals	
525	25.62	Machining	2592*
526	25.62.0	Machining	
527	25.7	Manufacture of cutlery, tools and general hardware	 
528	25.71	Manufacture of cutlery	2593*
529	25.71.0	Manufacture of cutlery	
530	25.72	Manufacture of locks and hinges	2593*
531	25.72.0	Manufacture of locks and hinges	
532	25.73	Manufacture of tools	2593*
533	25.73.1	Manufacture of hand tools	
534	25.73.2	Manufacture of saws and of machine-tools for woodworking	
535	25.73.3	Manufacture of interchangeable tools for metalworking n.e.c.	
536	25.73.4	Manufacture of agricultural implements	
537	25.73.5	Manufacture of other tools	
538	25.9	Manufacture of other fabricated metal products	 
539	25.91	Manufacture of steel drums and similar containers	2599*
540	25.91.0	Manufacture of steel drums and similar containers	
541	25.92	Manufacture of light metal packaging 	2599*
542	25.92.0	Manufacture of light metal packaging 	
543	25.93	Manufacture of wire products, chain and springs	2599*
544	25.93.0	Manufacture of wire products, chain and springs	
545	25.94	Manufacture of fasteners and screw machine products	2599*
546	25.94.0	Manufacture of fasteners and screw machine products	
547	25.99	Manufacture of other fabricated metal products n.e.c.	2599*
548	25.99.1	Manufacture of non-electrical metal household articles	
549	25.99.2	Manufacture of safes, strong-boxes, armoured doors, etc.	
550	25.99.3	Manufacture of fabricated metal products n.e.c.	
551	26	Manufacture of computer, electronic and optical products	 
552	26.1	Manufacture of electronic components and boards	 
553	26.11	Manufacture of electronic components	2610*
554	26.11.1	Manufacture of solar cells and solar modules	
555	26.11.9	Manufacture of other electronic components	
556	26.12	Manufacture of loaded electronic boards	2610*
557	26.12.0	Manufacture of loaded electronic boards	
558	26.2	Manufacture of computers and peripheral equipment	 
559	26.20	Manufacture of computers and peripheral equipment	2620
560	26.20.0	Manufacture of computers and peripheral equipment	
561	26.3	Manufacture of communication equipment	 
562	26.30	Manufacture of communication equipment	2630
563	26.30.0	Manufacture of communication equipment	
564	26.4	Manufacture of consumer electronics	 
565	26.40	Manufacture of consumer electronics	2640
566	26.40.0	Manufacture of consumer electronics	
567	26.5	Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks	 
568	26.51	Manufacture of instruments and appliances for measuring, testing and navigation	2651
569	26.51.1	Manufacture of electric instruments and appliances for measuring, testing and navigation	
570	26.51.2	Manufacture of non-electric instruments and appliances for measuring, testing and navigation	
571	26.51.3	Manufacture of testing machines	
572	26.52	Manufacture of watches and clocks	2652
573	26.52.0	Manufacture of watches and clocks	
574	26.6	Manufacture of irradiation, electromedical and electrotherapeutic equipment	 
575	26.60	Manufacture of irradiation, electromedical and electrotherapeutic equipment	2660
576	26.60.0	Manufacture of irradiation, electromedical and electrotherapeutic equipment	
577	26.7	Manufacture of optical instruments and photographic equipment	 
578	26.70	Manufacture of optical instruments and photographic equipment	2670
579	26.70.0	Manufacture of optical instruments and photographic equipment	
580	26.8	Manufacture of magnetic and optical media	 
581	26.80	Manufacture of magnetic and optical media	2680
582	26.80.0	Manufacture of magnetic and optical media	
